In Pictures Winning hearts and minds in Afghanistan Taliban militants detonated a car bomb outside a private heavily fortified compound home to mostly foreigners at about 615 am on Wednesday morning	foreigners
In Pictures Winning hearts and minds in Afghanistan Taliban militants detonated a car bomb outside a private heavily fortified compound home to mostly foreigners at about 615 am on Wednesday morning	home
In Pictures Winning hearts and minds in Afghanistan Taliban militants detonated a car bomb outside a private heavily fortified compound home to mostly foreigners at about 615 am on Wednesday morning	Wednesday
In Pictures Winning hearts and minds in Afghanistan Taliban militants detonated a car bomb outside a private heavily fortified compound home to mostly foreigners at about 615 am on Wednesday morning	morning
Afghan security forces and Taliban militants then exchanged gunfire	security forces
Afghan security forces and Taliban militants then exchanged gunfire	Afghan
Afghan security forces and Taliban militants then exchanged gunfire	Taliban
Afghan security forces and Taliban militants then exchanged gunfire	security
Afghan security forces and Taliban militants then exchanged gunfire	forces
Afghan security forces and Taliban militants then exchanged gunfire	militants
Afghan security forces and Taliban militants then exchanged gunfire	exchanged
Afghan security forces and Taliban militants then exchanged gunfire	exchanged gunfire
Afghan security forces and Taliban militants then exchanged gunfire	gunfire
Afghan police officials say the situation was under control by 900 am but the incident left at least 7 people dead and some 17 people injured	situation
Afghan police officials say the situation was under control by 900 am but the incident left at least 7 people dead and some 17 people injured	Afghan
Afghan police officials say the situation was under control by 900 am but the incident left at least 7 people dead and some 17 people injured	police
Afghan police officials say the situation was under control by 900 am but the incident left at least 7 people dead and some 17 people injured	officials
Afghan police officials say the situation was under control by 900 am but the incident left at least 7 people dead and some 17 people injured	incident
Afghan police officials say the situation was under control by 900 am but the incident left at least 7 people dead and some 17 people injured	control
Afghan police officials say the situation was under control by 900 am but the incident left at least 7 people dead and some 17 people injured	left
Afghan police officials say the situation was under control by 900 am but the incident left at least 7 people dead and some 17 people injured	people
Afghan police officials say the situation was under control by 900 am but the incident left at least 7 people dead and some 17 people injured	dead
Afghan police officials say the situation was under control by 900 am but the incident left at least 7 people dead and some 17 people injured	people
Afghan police officials say the situation was under control by 900 am but the incident left at least 7 people dead and some 17 people injured	injured
The explosion came shortly after Mr Obama gave a speech invoking a new dawn with the signing of a USAfghanistan strategic partnership agreement	explosion
The explosion came shortly after Mr Obama gave a speech invoking a new dawn with the signing of a USAfghanistan strategic partnership agreement	shortly
The explosion came shortly after Mr Obama gave a speech invoking a new dawn with the signing of a USAfghanistan strategic partnership agreement	invoking
The explosion came shortly after Mr Obama gave a speech invoking a new dawn with the signing of a USAfghanistan strategic partnership agreement	Obama
The explosion came shortly after Mr Obama gave a speech invoking a new dawn with the signing of a USAfghanistan strategic partnership agreement	gave
The explosion came shortly after Mr Obama gave a speech invoking a new dawn with the signing of a USAfghanistan strategic partnership agreement	speech
The explosion came shortly after Mr Obama gave a speech invoking a new dawn with the signing of a USAfghanistan strategic partnership agreement	a new dawn
The explosion came shortly after Mr Obama gave a speech invoking a new dawn with the signing of a USAfghanistan strategic partnership agreement	new dawn
The explosion came shortly after Mr Obama gave a speech invoking a new dawn with the signing of a USAfghanistan strategic partnership agreement	dawn
The explosion came shortly after Mr Obama gave a speech invoking a new dawn with the signing of a USAfghanistan strategic partnership agreement	strategic
The explosion came shortly after Mr Obama gave a speech invoking a new dawn with the signing of a USAfghanistan strategic partnership agreement	signing
The explosion came shortly after Mr Obama gave a speech invoking a new dawn with the signing of a USAfghanistan strategic partnership agreement	USAfghanistan
The explosion came shortly after Mr Obama gave a speech invoking a new dawn with the signing of a USAfghanistan strategic partnership agreement	strategic partnership
The explosion came shortly after Mr Obama gave a speech invoking a new dawn with the signing of a USAfghanistan strategic partnership agreement	strategic partnership agreement
The explosion came shortly after Mr Obama gave a speech invoking a new dawn with the signing of a USAfghanistan strategic partnership agreement	partnership agreement
The explosion came shortly after Mr Obama gave a speech invoking a new dawn with the signing of a USAfghanistan strategic partnership agreement	agreement
The explosion came shortly after Mr Obama gave a speech invoking a new dawn with the signing of a USAfghanistan strategic partnership agreement	partnership
The incident not only underscores the difficulties that remain as Afghan security forces take control of increasingly larger share of the country but also the potential fallout from the Afghan insurgency during highprofile visits	underscores
The incident not only underscores the difficulties that remain as Afghan security forces take control of increasingly larger share of the country but also the potential fallout from the Afghan insurgency during highprofile visits	incident
